UnitNameValue	GIMPTemplate	UnitIcon	UnitPortrait	TrainingIcon	ImpIcon	SectorialSymbol	SectorialAVA	SectorialLinkable	MOVValue	CCValue	BSValue	PHValue	WIPValue	ARMValue	BTSValue	WValue	AVAValue	SWCCost	UnitCost	UnitNotesValue	Ability1Title	Ability1Text	Ability2Title	Ability2Text	Ability3Title	Ability3Text	Ability4Title	Ability4Text	Ability5Title	Ability5Text	Ability6Title	Ability6Text	Weapon1Value	Weapon2Value	Weapon3Value	Weapon4Value	Weapon5Value	InactiveMOVValue	InactiveCCValue	InactiveBSValue	InactivePHValue	InactiveWIPValue	InactiveARMValue	InactiveBTSValue	InactiveWValue 
Shasvastii Aswuangs - Spitfire	ca.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280635-0260-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280635-0260.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Shavastii_Expeditionary_Force_logo.png	5	No	4-4	17	12	13	13	1	0	1	3	1	31	CH: Camouflage, S: Protheion, Shasvastii	CH: Camouflage	The miniature has a special capacity, be it natural or learned, for hiding and stealth. He will also have chameleonic tools available: photoreactive cells and variable/ combinable environment patterns. These clothing-incorporated systems will merge the miniature with his surroundings. The Special Skill of Camouflage allows its owner to perform:   Camouflaged Deployment: This use is exclusive to the deployment phase and does not require the spending of any Orders or making of rolls. The miniature is not deployed in the usual way: a Camouflage Marker is placed instead. This type of Deployment also allows 3 miniatures (All with the Special Skill of Camouflage) to be deployed under the same Marker. One or more miniatures can be separated from the group at any point in the game, moving as a separate Camouflage Marker. All the figures placed under the Camouflage Marker are revealed if the adversary makes a successful Discover Roll, or if some of the figures perform an Order that uncovers them. When revealed, figures must appear no more than inch of distance from each other, although the player can place them facing however he likes. In game terms, a Camouflage Marker is always the same height as a base troop figure from its own army (Unless it has a Prone Marker beside it).   Camouflage in Movement: This allows the player to move the miniature without placing him on the battlefield. Only his Camouflage Marker will move. When several miniatures are moved under the same Camouflage Marker, they behave as if they were only one miniature. If they have different MOV values, the lowest is always used. The only Skills whose execution does not automatically rreveal the camouflaged figures are Cautious Movement and all Short Skills of Movement that do not require any roll (except Alert). The camouflaged figure reveals automatically when it is in base contact with another figure. If the figure is Discovered or is automatically revealed, the Camouflage Marker is replaced by its miniature (or miniatures), facing how the player prefers. If a Camouflage Marker does not perform anything but MOV in his turn, even if it crosses a Suppression Fire zone or a figure's ZC, the only ARO that can be executed against it is Discover or Change Facing.   Defensive Camouflage: To act against a Camouflage Marker, enemies must succeed in a Discover roll with a -3 Modifier. If the roll is failed, the camouflaged figure is not perceived and may not be a target of BS, CC, or any other Skill (Hacking, Sepsitor, etc.). If the Camouflaged miniature (Or miniatures, if they are clustered) is discovered, it will have to be placed on the battlefield, substituting the Camouflage Maker and losing all the advantages of Camouflage in Movement and Combat, but still complicating any BS Roll against him with a Modifier of -3. When placing the figure over terrain, he can face any direction his owner chooses.   Combat Camouflage: This allows a miniature in a camouflaged state to make a BS, Forward Observer, Sepsitor or Hacking attack before his opponent does. This attack is made with a Normal Roll. If the adversary survives the attack, he may then make any attacks he may have declared in ARO which are also made as Normal Rolls, with -3 to BS if shooting at the revealed figure. After this, the player will have to replace the Camouflage Marker with the correct figure. Combat Camouflage is only available for use with Ballistic Skills. In ARO, the reactions of Camouflaged soldiers are simultaneous to the Order they react to, so Face to Face Rolls will be made. If the Camouflaged figure receives an Intuitive Attack without having been Discovered first, he will have to reveal himself even if he passes the ARM Roll, removing the Camouflage Marker and placing the real figure. In the same way, if he is affected by a Template but the target was another figure, he will have to make an ARM Roll, revealing himself whether he passes the roll or not.   Camouflaging Again: When a figure has lost the Camouflaged status (It is represented by its figure and not a Camouflage Marker), he can recover his former status by spending 1 Order, provided that he is not in the LoF of any enemy miniatures. A figure in TO Camouflage in LoF of a miniature that intends to Camouflage itself again will have to reveal himself if he desires to prevent his enemy from re-entering Camouflaged status.	 S: Protheion	This Special Skill is a biogenetic enhancement which allows the user to extract nutrients and organic matter from other living beings to boost his own health. Protheion is a CC Attack. It requires spending of a Short Skill or an ARO, without any roll necessary, and also requires the user be in base contact with another biological creature in an Unconscious state. Each Wound added to the user will remove a Wound from the miniature the user is absorbing nutrients from. A figure with Protheion may absorb wounds until they have a maximum of 3 in total at any given time. This means a figure beginning the game with a Wound value of 1 may absorb up to 2 bonus Wounds, while a figure starting with a Wound value of 2 may absorb 1. If any Wounds are lost, they may be re-absorbed up to the maximum of 3 Wounds in total. This Special Skill can be used in an aggressive way, absorbing Wounds even if the user is yet to be damaged.  Against foes in a normal state (Not Unconscious), Protheion is used in CC Combat. The figure with Protheion makes a CC Face to Face Roll against the opponent's defending Attribute, with success forcing victims to make a BTS roll against the PH of the user or transfer one of their Wounds. A victim of Protheion can lose all his Wounds, and his Unconscious level too, which counts as a Wound. Criticals with Protheion absorb a Wound directly from the target, avoiding the BTS Roll.  The Protheion Special Skill cannot be used against figures with the STR Attribute.  Moreover, Protheion includes the V: Dogged Special Skill. However if it is used by a figure with the Shasvastii Special Skill, the Spawn-Embryo rule cannot be used later, because the miniature will consume it to activate the V: Dogged Special Skill. If, when using the Dogged Special Skill, the figure with Protheion regenerates one or more Wounds, the Dogged state is cancelled. The use of Protheion is always considered a CC Attack, this means this Special Skill cannot be used against allied troops.  	 Shasvastii	The Shavastii are an alien race with a completely different biology to humans. Endowed with a strong survival instinct, all the Shasvastii are partially hermaphroditic, allowing them to bear a fast growth Spawn-Embryo inside them that they will later implant in enemy territory. After some time, a Shasvastii will sprout from the Spawn-Embryo, which will follow genetically codified information to continue the mission of the Shasvastii Continuum. Spawn-Embryos can feed from the corpse of the fallen Shasvastii, so it is considered that no Shasvastii troop yields Victory Points to his enemy until his Spawn-Embryo has been wiped out. It is therefore considered that, to count VP for victory as for Retreat! Shasvastii have three levels: Unconscious, Dead, and Spawn. When the Shasvastii is Dead, replace it with a Spawn-Embryo Marker (SPAWNEMBRYO). The Spawn-Embryo cannot move from its location, attack, or defend itself. It has ARM 0, BTS 0 and if it suffers one Wound it must be removed from the battlefield.  	 						Spitfire	Knife	Pistol												
Shasvastii Aswuangs - Shotgun	ca.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280635-0260-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280635-0260.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Shavastii_Expeditionary_Force_logo.png	5	No	4-4	17	12	13	13	1	0	1	3	0	25	CH: Camouflage, S: Protheion, Shasvastii	CH: Camouflage	The miniature has a special capacity, be it natural or learned, for hiding and stealth. He will also have chameleonic tools available: photoreactive cells and variable/ combinable environment patterns. These clothing-incorporated systems will merge the miniature with his surroundings. The Special Skill of Camouflage allows its owner to perform:   Camouflaged Deployment: This use is exclusive to the deployment phase and does not require the spending of any Orders or making of rolls. The miniature is not deployed in the usual way: a Camouflage Marker is placed instead. This type of Deployment also allows 3 miniatures (All with the Special Skill of Camouflage) to be deployed under the same Marker. One or more miniatures can be separated from the group at any point in the game, moving as a separate Camouflage Marker. All the figures placed under the Camouflage Marker are revealed if the adversary makes a successful Discover Roll, or if some of the figures perform an Order that uncovers them. When revealed, figures must appear no more than inch of distance from each other, although the player can place them facing however he likes. In game terms, a Camouflage Marker is always the same height as a base troop figure from its own army (Unless it has a Prone Marker beside it).   Camouflage in Movement: This allows the player to move the miniature without placing him on the battlefield. Only his Camouflage Marker will move. When several miniatures are moved under the same Camouflage Marker, they behave as if they were only one miniature. If they have different MOV values, the lowest is always used. The only Skills whose execution does not automatically rreveal the camouflaged figures are Cautious Movement and all Short Skills of Movement that do not require any roll (except Alert). The camouflaged figure reveals automatically when it is in base contact with another figure. If the figure is Discovered or is automatically revealed, the Camouflage Marker is replaced by its miniature (or miniatures), facing how the player prefers. If a Camouflage Marker does not perform anything but MOV in his turn, even if it crosses a Suppression Fire zone or a figure's ZC, the only ARO that can be executed against it is Discover or Change Facing.   Defensive Camouflage: To act against a Camouflage Marker, enemies must succeed in a Discover roll with a -3 Modifier. If the roll is failed, the camouflaged figure is not perceived and may not be a target of BS, CC, or any other Skill (Hacking, Sepsitor, etc.). If the Camouflaged miniature (Or miniatures, if they are clustered) is discovered, it will have to be placed on the battlefield, substituting the Camouflage Maker and losing all the advantages of Camouflage in Movement and Combat, but still complicating any BS Roll against him with a Modifier of -3. When placing the figure over terrain, he can face any direction his owner chooses.   Combat Camouflage: This allows a miniature in a camouflaged state to make a BS, Forward Observer, Sepsitor or Hacking attack before his opponent does. This attack is made with a Normal Roll. If the adversary survives the attack, he may then make any attacks he may have declared in ARO which are also made as Normal Rolls, with -3 to BS if shooting at the revealed figure. After this, the player will have to replace the Camouflage Marker with the correct figure. Combat Camouflage is only available for use with Ballistic Skills. In ARO, the reactions of Camouflaged soldiers are simultaneous to the Order they react to, so Face to Face Rolls will be made. If the Camouflaged figure receives an Intuitive Attack without having been Discovered first, he will have to reveal himself even if he passes the ARM Roll, removing the Camouflage Marker and placing the real figure. In the same way, if he is affected by a Template but the target was another figure, he will have to make an ARM Roll, revealing himself whether he passes the roll or not.   Camouflaging Again: When a figure has lost the Camouflaged status (It is represented by its figure and not a Camouflage Marker), he can recover his former status by spending 1 Order, provided that he is not in the LoF of any enemy miniatures. A figure in TO Camouflage in LoF of a miniature that intends to Camouflage itself again will have to reveal himself if he desires to prevent his enemy from re-entering Camouflaged status.	 S: Protheion	This Special Skill is a biogenetic enhancement which allows the user to extract nutrients and organic matter from other living beings to boost his own health. Protheion is a CC Attack. It requires spending of a Short Skill or an ARO, without any roll necessary, and also requires the user be in base contact with another biological creature in an Unconscious state. Each Wound added to the user will remove a Wound from the miniature the user is absorbing nutrients from. A figure with Protheion may absorb wounds until they have a maximum of 3 in total at any given time. This means a figure beginning the game with a Wound value of 1 may absorb up to 2 bonus Wounds, while a figure starting with a Wound value of 2 may absorb 1. If any Wounds are lost, they may be re-absorbed up to the maximum of 3 Wounds in total. This Special Skill can be used in an aggressive way, absorbing Wounds even if the user is yet to be damaged.  Against foes in a normal state (Not Unconscious), Protheion is used in CC Combat. The figure with Protheion makes a CC Face to Face Roll against the opponent's defending Attribute, with success forcing victims to make a BTS roll against the PH of the user or transfer one of their Wounds. A victim of Protheion can lose all his Wounds, and his Unconscious level too, which counts as a Wound. Criticals with Protheion absorb a Wound directly from the target, avoiding the BTS Roll.  The Protheion Special Skill cannot be used against figures with the STR Attribute.  Moreover, Protheion includes the V: Dogged Special Skill. However if it is used by a figure with the Shasvastii Special Skill, the Spawn-Embryo rule cannot be used later, because the miniature will consume it to activate the V: Dogged Special Skill. If, when using the Dogged Special Skill, the figure with Protheion regenerates one or more Wounds, the Dogged state is cancelled. The use of Protheion is always considered a CC Attack, this means this Special Skill cannot be used against allied troops.  	 Shasvastii	The Shavastii are an alien race with a completely different biology to humans. Endowed with a strong survival instinct, all the Shasvastii are partially hermaphroditic, allowing them to bear a fast growth Spawn-Embryo inside them that they will later implant in enemy territory. After some time, a Shasvastii will sprout from the Spawn-Embryo, which will follow genetically codified information to continue the mission of the Shasvastii Continuum. Spawn-Embryos can feed from the corpse of the fallen Shasvastii, so it is considered that no Shasvastii troop yields Victory Points to his enemy until his Spawn-Embryo has been wiped out. It is therefore considered that, to count VP for victory as for Retreat! Shasvastii have three levels: Unconscious, Dead, and Spawn. When the Shasvastii is Dead, replace it with a Spawn-Embryo Marker (SPAWNEMBRYO). The Spawn-Embryo cannot move from its location, attack, or defend itself. It has ARM 0, BTS 0 and if it suffers one Wound it must be removed from the battlefield.  	 						Boarding Shotgun	Adhesive Launcher	Knife	Pistol											
Shasvastii Cadmus	ca.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280629-0212-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280629-0212.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Shavastii_Expeditionary_Force_logo.png	4	No	4-4	13	11	12	12	1	0	1	2	0	23	S: Morpho-Scan, Shasvastii	S: Morpho-Scan	The next step beyond Protheion adds this complex Voodoo Tech system which allows the replication of the Attributes of any organic beings who are nearby. The Morpho-Scan substitutes the MOV, CC, BS and PH Attributes of the user with the target's, who must be inside its Zone of Control. All those Attributes listed are substituted when used. This is a Skill of one use only, the user can only Morpho-Scan one figure over the course of a battle. The Morpho-Scan is vulnerable to E/M and requires the spending of 1 Order from the Order Reserve to activate it. Any troop, allied or enemy, can be Morpho-Scanned, except those figures with the STR Attribute.  Moreover, troops with this Special Skill can also take one weapon from the figure they have Morpho-Scanned. To do so, they must spend 1 Order from the Order Reserve, and the target must be in an Unconscious state and in base to base contact with the user. Morpho-Scan suffers the same restrictions on taking weapons as the Impersonation or Booty Special Skills.  	 Shasvastii	The Shavastii are an alien race with a completely different biology to humans. Endowed with a strong survival instinct, all the Shasvastii are partially hermaphroditic, allowing them to bear a fast growth Spawn-Embryo inside them that they will later implant in enemy territory. After some time, a Shasvastii will sprout from the Spawn-Embryo, which will follow genetically codified information to continue the mission of the Shasvastii Continuum. Spawn-Embryos can feed from the corpse of the fallen Shasvastii, so it is considered that no Shasvastii troop yields Victory Points to his enemy until his Spawn-Embryo has been wiped out. It is therefore considered that, to count VP for victory as for Retreat! Shasvastii have three levels: Unconscious, Dead, and Spawn. When the Shasvastii is Dead, replace it with a Spawn-Embryo Marker (SPAWNEMBRYO). The Spawn-Embryo cannot move from its location, attack, or defend itself. It has ARM 0, BTS 0 and if it suffers one Wound it must be removed from the battlefield.  	 								Combi Rifle	Assault Pistol	CCW												
Shasvastii Cadmus - BS	ca.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280629-0212-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280629-0212.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Shavastii_Expeditionary_Force_logo.png	4	No	4-4	13	11	12	12	1	0	1	2	0	23	S: Morpho-Scan, Shasvastii	S: Morpho-Scan	The next step beyond Protheion adds this complex Voodoo Tech system which allows the replication of the Attributes of any organic beings who are nearby. The Morpho-Scan substitutes the MOV, CC, BS and PH Attributes of the user with the target's, who must be inside its Zone of Control. All those Attributes listed are substituted when used. This is a Skill of one use only, the user can only Morpho-Scan one figure over the course of a battle. The Morpho-Scan is vulnerable to E/M and requires the spending of 1 Order from the Order Reserve to activate it. Any troop, allied or enemy, can be Morpho-Scanned, except those figures with the STR Attribute.  Moreover, troops with this Special Skill can also take one weapon from the figure they have Morpho-Scanned. To do so, they must spend 1 Order from the Order Reserve, and the target must be in an Unconscious state and in base to base contact with the user. Morpho-Scan suffers the same restrictions on taking weapons as the Impersonation or Booty Special Skills.  	 Shasvastii	The Shavastii are an alien race with a completely different biology to humans. Endowed with a strong survival instinct, all the Shasvastii are partially hermaphroditic, allowing them to bear a fast growth Spawn-Embryo inside them that they will later implant in enemy territory. After some time, a Shasvastii will sprout from the Spawn-Embryo, which will follow genetically codified information to continue the mission of the Shasvastii Continuum. Spawn-Embryos can feed from the corpse of the fallen Shasvastii, so it is considered that no Shasvastii troop yields Victory Points to his enemy until his Spawn-Embryo has been wiped out. It is therefore considered that, to count VP for victory as for Retreat! Shasvastii have three levels: Unconscious, Dead, and Spawn. When the Shasvastii is Dead, replace it with a Spawn-Embryo Marker (SPAWNEMBRYO). The Spawn-Embryo cannot move from its location, attack, or defend itself. It has ARM 0, BTS 0 and if it suffers one Wound it must be removed from the battlefield.  	 								Boarding Shotgun	Assault Pistol	CCW												
Shasvastii Cadmus - LGL	ca.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280629-0212-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280629-0212.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Shavastii_Expeditionary_Force_logo.png	4	No	4-4	13	11	12	12	1	0	1	2	1	28	S: Morpho-Scan, Shasvastii	S: Morpho-Scan	The next step beyond Protheion adds this complex Voodoo Tech system which allows the replication of the Attributes of any organic beings who are nearby. The Morpho-Scan substitutes the MOV, CC, BS and PH Attributes of the user with the target's, who must be inside its Zone of Control. All those Attributes listed are substituted when used. This is a Skill of one use only, the user can only Morpho-Scan one figure over the course of a battle. The Morpho-Scan is vulnerable to E/M and requires the spending of 1 Order from the Order Reserve to activate it. Any troop, allied or enemy, can be Morpho-Scanned, except those figures with the STR Attribute.  Moreover, troops with this Special Skill can also take one weapon from the figure they have Morpho-Scanned. To do so, they must spend 1 Order from the Order Reserve, and the target must be in an Unconscious state and in base to base contact with the user. Morpho-Scan suffers the same restrictions on taking weapons as the Impersonation or Booty Special Skills.  	 Shasvastii	The Shavastii are an alien race with a completely different biology to humans. Endowed with a strong survival instinct, all the Shasvastii are partially hermaphroditic, allowing them to bear a fast growth Spawn-Embryo inside them that they will later implant in enemy territory. After some time, a Shasvastii will sprout from the Spawn-Embryo, which will follow genetically codified information to continue the mission of the Shasvastii Continuum. Spawn-Embryos can feed from the corpse of the fallen Shasvastii, so it is considered that no Shasvastii troop yields Victory Points to his enemy until his Spawn-Embryo has been wiped out. It is therefore considered that, to count VP for victory as for Retreat! Shasvastii have three levels: Unconscious, Dead, and Spawn. When the Shasvastii is Dead, replace it with a Spawn-Embryo Marker (SPAWNEMBRYO). The Spawn-Embryo cannot move from its location, attack, or defend itself. It has ARM 0, BTS 0 and if it suffers one Wound it must be removed from the battlefield.  	 								Combi Rifle	Light GL	Assault Pistol	CCW											
Shasvastii Gwailos - Shotgun Lt	ca.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280647-0345-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280647-0345.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Shavastii_Expeditionary_Force_logo.png	4	Yes	4-2	15	13	12	13	2	0	1	2	1	24	Lieutenant, Nanoscreen, Shasvastii	Lieutenant		 Nanoscreen		 Shasvastii	The Shavastii are an alien race with a completely different biology to humans. Endowed with a strong survival instinct, all the Shasvastii are partially hermaphroditic, allowing them to bear a fast growth Spawn-Embryo inside them that they will later implant in enemy territory. After some time, a Shasvastii will sprout from the Spawn-Embryo, which will follow genetically codified information to continue the mission of the Shasvastii Continuum. Spawn-Embryos can feed from the corpse of the fallen Shasvastii, so it is considered that no Shasvastii troop yields Victory Points to his enemy until his Spawn-Embryo has been wiped out. It is therefore considered that, to count VP for victory as for Retreat! Shasvastii have three levels: Unconscious, Dead, and Spawn. When the Shasvastii is Dead, replace it with a Spawn-Embryo Marker (SPAWNEMBRYO). The Spawn-Embryo cannot move from its location, attack, or defend itself. It has ARM 0, BTS 0 and if it suffers one Wound it must be removed from the battlefield.  	 						Boarding Shotgun	CCW	Pistol												
Shasvastii Gwailos - Lieutenant	ca.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280647-0345-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280647-0345.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Shavastii_Expeditionary_Force_logo.png	4	Yes	4-2	15	13	12	13	2	0	1	2	1	32	Lieutenant, Nanoscreen, Shasvastii	Lieutenant		 Nanoscreen		 Shasvastii	The Shavastii are an alien race with a completely different biology to humans. Endowed with a strong survival instinct, all the Shasvastii are partially hermaphroditic, allowing them to bear a fast growth Spawn-Embryo inside them that they will later implant in enemy territory. After some time, a Shasvastii will sprout from the Spawn-Embryo, which will follow genetically codified information to continue the mission of the Shasvastii Continuum. Spawn-Embryos can feed from the corpse of the fallen Shasvastii, so it is considered that no Shasvastii troop yields Victory Points to his enemy until his Spawn-Embryo has been wiped out. It is therefore considered that, to count VP for victory as for Retreat! Shasvastii have three levels: Unconscious, Dead, and Spawn. When the Shasvastii is Dead, replace it with a Spawn-Embryo Marker (SPAWNEMBRYO). The Spawn-Embryo cannot move from its location, attack, or defend itself. It has ARM 0, BTS 0 and if it suffers one Wound it must be removed from the battlefield.  	 						MULTI Rifle	CCW	Pistol												
Shasvastii Gwailos - Hacker	ca.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280647-0345-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280647-0345.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Shavastii_Expeditionary_Force_logo.png	4	Yes	4-2	15	13	12	13	2	0	1	2	0.5	36	Hacker, Hacking Device, Nanoscreen, Shasvastii	Hacker		 Hacking Device	This allows computer attacks to be performed against other systems and devices and also to defend against a cyberattack. See Hacker combat rules for details. All Hacking Devices are Repeaters for the other Hackers of the same army. . The Hacking Device Plus has an additional advanced system of Localization-Identification-Liaison that works as a Forward Observer, but only within the Hacker's, or his Repeater's, Zone of Control (8 inches): LoF with the enemy is not required. In order to mark a target with the Hacker Device Plus Forward Observer function, it is necessary to spend an Order and pass a WIP Roll. The target can react by Dodging the marking of the Forward Observer Hacking Device Plus, provided he has LoF.	 Nanoscreen		 Shasvastii	The Shavastii are an alien race with a completely different biology to humans. Endowed with a strong survival instinct, all the Shasvastii are partially hermaphroditic, allowing them to bear a fast growth Spawn-Embryo inside them that they will later implant in enemy territory. After some time, a Shasvastii will sprout from the Spawn-Embryo, which will follow genetically codified information to continue the mission of the Shasvastii Continuum. Spawn-Embryos can feed from the corpse of the fallen Shasvastii, so it is considered that no Shasvastii troop yields Victory Points to his enemy until his Spawn-Embryo has been wiped out. It is therefore considered that, to count VP for victory as for Retreat! Shasvastii have three levels: Unconscious, Dead, and Spawn. When the Shasvastii is Dead, replace it with a Spawn-Embryo Marker (SPAWNEMBRYO). The Spawn-Embryo cannot move from its location, attack, or defend itself. It has ARM 0, BTS 0 and if it suffers one Wound it must be removed from the battlefield.  	 				Boarding Shotgun	CCW	Pistol												
Shasvastii Gwailos - Spitfire	ca.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280647-0345-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280647-0345.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Shavastii_Expeditionary_Force_logo.png	4	Yes	4-2	15	13	12	13	2	0	1	2	1.5	31	Nanoscreen, Shasvastii	Nanoscreen		 Shasvastii	The Shavastii are an alien race with a completely different biology to humans. Endowed with a strong survival instinct, all the Shasvastii are partially hermaphroditic, allowing them to bear a fast growth Spawn-Embryo inside them that they will later implant in enemy territory. After some time, a Shasvastii will sprout from the Spawn-Embryo, which will follow genetically codified information to continue the mission of the Shasvastii Continuum. Spawn-Embryos can feed from the corpse of the fallen Shasvastii, so it is considered that no Shasvastii troop yields Victory Points to his enemy until his Spawn-Embryo has been wiped out. It is therefore considered that, to count VP for victory as for Retreat! Shasvastii have three levels: Unconscious, Dead, and Spawn. When the Shasvastii is Dead, replace it with a Spawn-Embryo Marker (SPAWNEMBRYO). The Spawn-Embryo cannot move from its location, attack, or defend itself. It has ARM 0, BTS 0 and if it suffers one Wound it must be removed from the battlefield.  	 								Spitfire	CCW	Pistol												
Shasvastii Gwailos - Shotgun	ca.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280647-0345-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280647-0345.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Shavastii_Expeditionary_Force_logo.png	4	Yes	4-2	15	13	12	13	2	0	1	2	0	24	Nanoscreen, Shasvastii	Nanoscreen		 Shasvastii	The Shavastii are an alien race with a completely different biology to humans. Endowed with a strong survival instinct, all the Shasvastii are partially hermaphroditic, allowing them to bear a fast growth Spawn-Embryo inside them that they will later implant in enemy territory. After some time, a Shasvastii will sprout from the Spawn-Embryo, which will follow genetically codified information to continue the mission of the Shasvastii Continuum. Spawn-Embryos can feed from the corpse of the fallen Shasvastii, so it is considered that no Shasvastii troop yields Victory Points to his enemy until his Spawn-Embryo has been wiped out. It is therefore considered that, to count VP for victory as for Retreat! Shasvastii have three levels: Unconscious, Dead, and Spawn. When the Shasvastii is Dead, replace it with a Spawn-Embryo Marker (SPAWNEMBRYO). The Spawn-Embryo cannot move from its location, attack, or defend itself. It has ARM 0, BTS 0 and if it suffers one Wound it must be removed from the battlefield.  	 								Boarding Shotgun	CCW	Pistol												
Shasvastii Gwailos	ca.xcf	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280647-0345-Icon.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\CA\280647-0345.png	C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Regular.png		C:\Users\u0064666\Documents\GitHub\InfinityTroopCards\ImagesFromCB\Sectorials\Shavastii_Expeditionary_Force_logo.png	4	Yes	4-2	15	13	12	13	2	0	1	2	0	32	Nanoscreen, Shasvastii	Nanoscreen		 Shasvastii	The Shavastii are an alien race with a completely different biology to humans. Endowed with a strong survival instinct, all the Shasvastii are partially hermaphroditic, allowing them to bear a fast growth Spawn-Embryo inside them that they will later implant in enemy territory. After some time, a Shasvastii will sprout from the Spawn-Embryo, which will follow genetically codified information to continue the mission of the Shasvastii Continuum. Spawn-Embryos can feed from the corpse of the fallen Shasvastii, so it is considered that no Shasvastii troop yields Victory Points to his enemy until his Spawn-Embryo has been wiped out. It is therefore considered that, to count VP for victory as for Retreat! Shasvastii have three levels: Unconscious, Dead, and Spawn. When the Shasvastii is Dead, replace it with a Spawn-Embryo Marker (SPAWNEMBRYO). The Spawn-Embryo cannot move from its location, attack, or defend itself. It has ARM 0, BTS 0 and if it suffers one Wound it must be removed from the battlefield.  	 								MULTI Rifle	CCW	Pistol												
